sample_id,row,col,lulc_label,class_id,split
1987,1551,1466,30,1,val
1988,1683,658,60,4,train
1989,2966,1922,30,1,val
1990,2311,4866,10,0,train
1991,2855,2780,30,1,train
1992,2855,4190,60,4,train
1993,1913,2041,50,3,train
1994,2990,768,80,5,train
1995,1905,2418,80,5,train
1996,2231,4279,40,2,train
1997,289,921,30,1,val
1998,2172,2883,80,5,train
1999,1273,4111,10,0,train
2000,2063,649,50,3,train
2001,482,1804,30,1,train
2002,1719,2549,80,5,train
2003,1494,4042,30,1,train
2004,313,4420,10,0,train
2005,2203,296,60,4,train
2006,2233,2606,80,5,train
2007,1147,4531,40,2,train
2008,1832,2614,80,5,val
2009,2330,2616,40,2,test
2010,1307,3567,80,5,train
2011,323,2473,30,1,test
2012,1866,2542,80,5,val
2013,308,836,30,1,train
2014,640,4212,50,3,train
2015,1502,75,60,4,train
2016,2296,4674,50,3,test
2017,961,1315,40,2,train
2018,1772,2981,80,5,test
2019,2808,5211,30,1,train
2020,2161,2812,80,5,train
2021,1063,3828,60,4,train
2022,2644,1369,80,5,val
2023,1079,4802,50,3,train
2024,825,3516,40,2,train
2025,1005,858,30,1,val
2026,2069,3823,50,3,train
2027,1547,1755,60,4,val
2028,2824,5411,10,0,train
2029,563,903,30,1,train
2030,1576,4590,50,3,train
2031,1214,2478,30,1,train
2032,2387,184,60,4,train
2033,2372,329,60,4,val
2034,2788,2399,40,2,train
2035,1148,3446,60,4,train
2036,1905,2532,80,5,train
2037,1025,4767,50,3,train
2038,2746,5203,30,1,train
2039,2027,2964,80,5,test
2040,288,2587,10,0,val
2041,2045,915,40,2,train
2042,75,3730,10,0,train
2043,2551,5060,10,0,train
2044,969,5127,50,3,val
2045,1835,3956,50,3,train
2046,2091,3696,50,3,train
2047,998,2221,30,1,train
2048,2435,1553,30,1,train
2049,1994,24,40,2,train
2050,2466,1752,80,5,val
2051,2328,2260,80,5,train
2052,2140,2749,80,5,train
2053,2042,3818,50,3,train
2054,546,1226,30,1,test
2055,1542,3829,50,3,val
2056,2369,2235,80,5,test
2057,1757,1257,30,1,train
2058,2197,4918,10,0,test
2059,1229,1111,10,0,val
2060,2839,2981,40,2,train
2061,2913,760,80,5,train
2062,1351,5421,40,2,train
2063,1607,5218,50,3,test
2064,904,2293,10,0,val
2065,2990,890,40,2,val
2066,393,966,60,4,val
2067,1590,1973,60,4,train
2068,71,1246,30,1,train
2069,2316,2547,80,5,train
2070,2601,1540,80,5,val
2071,541,1130,30,1,train
2072,727,2759,10,0,train
2073,2543,3107,40,2,train
2074,1451,5001,30,1,train
2075,2344,2614,40,2,val
2076,2103,2382,80,5,train
2077,1455,414,60,4,train
2078,687,4204,40,2,train
2079,691,321,40,2,train
2080,3026,5232,30,1,train
2081,2570,1452,80,5,train
2082,920,4306,50,3,train
2083,636,1349,10,0,train
2084,2250,2134,80,5,train
2085,2126,3182,40,2,train
2086,1574,4869,40,2,test
2087,1631,4706,10,0,test
2088,243,3019,10,0,train
2089,772,3262,30,1,train
2090,2697,4459,30,1,train
2091,2623,86,10,0,val
2092,384,4545,10,0,train
2093,2835,3478,30,1,val
2094,2671,2925,40,2,train
2095,879,807,30,1,train
2096,1602,2881,80,5,train
2097,981,1573,30,1,train
2098,1217,5074,10,0,train
2099,2071,5018,30,1,train
2100,2163,2781,80,5,train
2101,2382,3570,50,3,val
2102,2526,1891,40,2,val
2103,2383,2323,80,5,train
2104,2930,3557,30,1,test
2105,2647,5407,10,0,train
2106,1237,303,30,1,val
2107,847,4453,50,3,train
2108,1790,415,60,4,train
2109,1199,3860,40,2,train
2110,1470,542,30,1,train
2111,2613,3084,60,4,train
2112,2420,4134,60,4,train
2113,527,2708,10,0,train
2114,831,3539,10,0,train
2115,1607,3693,50,3,test
2116,2402,3217,40,2,train
2117,2185,1907,50,3,train
2118,207,2555,10,0,train
2119,412,2920,10,0,test
2120,1979,4382,60,4,train
2121,472,1978,10,0,train
2122,1265,3458,80,5,train
2123,1992,2908,80,5,train
2124,2299,1376,60,4,train
2125,2317,318,60,4,train
2126,2197,5479,10,0,train
2127,1363,5115,40,2,train
2128,2390,4203,60,4,train
2129,1854,2330,80,5,train
2130,2054,2607,80,5,train
2131,449,2300,10,0,train
2132,136,4582,30,1,train
2133,1826,1953,10,0,train
2134,1837,2930,80,5,train
2135,421,1745,10,0,train
2136,2567,3232,50,3,train
2137,2596,4898,10,0,train
2138,2801,595,80,5,train
2139,79,4018,10,0,train
2140,2536,1504,80,5,train
2141,728,250,60,4,test
2142,1565,3434,40,2,train
2143,1280,3868,80,5,train
2144,2380,3842,40,2,train
2145,927,1427,10,0,train
2146,2514,4784,10,0,train
2147,2306,163,60,4,val
2148,2952,2714,40,2,train
2149,716,4814,40,2,train
2150,1675,4692,30,1,train
2151,2952,3823,30,1,val
2152,2605,3107,60,4,train
2153,407,537,30,1,val
2154,2017,4354,60,4,val
2155,1597,2067,40,2,val
2156,512,2948,10,0,train
2157,1295,5268,40,2,train
2158,2031,4801,30,1,train
2159,1997,2323,80,5,train
2160,1324,2147,60,4,train
2161,3038,490,60,4,train
2162,2606,3881,50,3,train
2163,2365,4713,50,3,test
2164,814,5255,60,4,train
2165,441,583,50,3,train
2166,2504,1767,80,5,train
2167,2252,1563,40,2,train
2168,2175,5334,10,0,train
2169,1378,2474,60,4,test
2170,2280,4552,40,2,val
2171,2692,3601,40,2,train
2172,1127,667,40,2,test
2173,1328,2706,10,0,train
2174,1269,4369,80,5,train
2175,2113,4740,40,2,train
2176,2376,1952,80,5,train
2177,2564,3493,40,2,train
2178,1172,4681,60,4,train
2179,1542,2788,80,5,test
2180,2462,2722,50,3,train
2181,1698,5514,10,0,val
2182,169,500,30,1,train
2183,2252,3219,60,4,train
2184,546,2331,10,0,train
2185,1334,2329,50,3,test
2186,898,202,40,2,train
2187,2171,3994,60,4,train
2188,1377,5371,40,2,test
2189,958,5023,50,3,train
2190,98,2101,10,0,test
2191,1027,207,40,2,test
2192,1105,1889,30,1,train
2193,2694,1247,80,5,train
2194,2020,821,60,4,train
2195,2685,1778,40,2,train
2196,713,3469,10,0,train
2197,2470,120,40,2,val
2198,1096,4941,50,3,val
2199,682,4985,40,2,train
2200,1613,1368,30,1,train
2201,2379,3059,40,2,train
2202,1513,473,40,2,test
2203,2626,3450,60,4,train
2204,123,857,10,0,train
2205,1438,3045,80,5,train
2206,331,2028,40,2,train
2207,725,5293,40,2,train
2208,1726,2432,80,5,train
2209,783,241,40,2,val
2210,1789,2619,80,5,train
2211,1046,1248,30,1,train
2212,2442,2604,40,2,train
2213,1678,87,60,4,train
2214,487,2603,60,4,test
2215,864,3676,10,0,test
2216,2754,2831,40,2,train
2217,2643,3548,60,4,val
2218,92,4755,10,0,test
2219,256,2761,30,1,train
2220,841,189,60,4,train
2221,1075,5322,40,2,val
2222,1563,2770,80,5,val
2223,868,2463,30,1,train
2224,75,2488,10,0,val
2225,2388,559,40,2,train
2226,1883,800,30,1,train
2227,1020,1462,10,0,test
2228,1603,2891,80,5,val
2229,2415,1858,80,5,train
2230,1994,894,60,4,train
2231,2519,1871,60,4,train
2232,2912,722,30,1,val
2233,287,275,30,1,test
2234,2676,3294,50,3,train
2235,2699,2100,60,4,train
2236,1803,2463,80,5,train
2237,1104,4609,50,3,train
2238,1591,2786,80,5,train
2239,2718,987,80,5,val
2240,2813,999,80,5,train
2241,657,3806,50,3,val
2242,2507,1279,80,5,train
2243,754,662,40,2,train
2244,1308,3576,80,5,train
2245,2315,4158,40,2,train
2246,806,3809,30,1,test
2247,2878,2946,50,3,train
2248,1153,4478,60,4,train
2249,1629,1604,30,1,train
2250,1626,1040,30,1,val
2251,2181,1235,60,4,train
2252,2134,1144,60,4,test
2253,270,4238,10,0,train
2254,2600,1220,80,5,train
2255,1542,1118,30,1,train
2256,2122,209,50,3,test
2257,2396,4122,60,4,train
2258,1591,1854,30,1,test
2259,19,3551,10,0,val
2260,2957,3867,30,1,train
2261,2541,1380,80,5,test
2262,2698,4024,30,1,val
2263,2144,2335,80,5,train
2264,1394,817,60,4,test
2265,1129,1303,10,0,test
2266,2633,1758,40,2,test
2267,1005,4677,50,3,train
2268,2949,1340,60,4,train
2269,2177,1702,40,2,train
2270,1035,4695,50,3,train
2271,1244,3710,80,5,val
2272,1479,2080,60,4,train
2273,2301,128,60,4,train
2274,2269,2119,80,5,train
2275,771,3894,30,1,train
2276,1781,2943,80,5,train
2277,2228,1253,60,4,test
2278,2084,3986,60,4,train
2279,554,3311,10,0,train
2280,1572,4954,10,0,train
2281,2729,4571,10,0,train
2282,1179,5549,60,4,train
2283,2075,1885,50,3,train
2284,1713,2802,80,5,train
2285,402,3032,10,0,test
2286,1779,4481,50,3,test
2287,2644,3824,60,4,val
2288,2091,3626,50,3,val
2289,1259,3432,80,5,train
2290,504,3533,10,0,train
2291,1766,2563,80,5,test
2292,2103,3135,40,2,val
2293,2148,1060,40,2,val
2294,1158,5219,60,4,val
2295,798,1311,10,0,train
2296,414,2086,10,0,train
2297,2403,1724,80,5,train
2298,1155,2339,60,4,test
2299,1891,4781,30,1,test
2300,789,750,40,2,train
2301,78,5315,40,2,train
2302,2834,852,80,5,train
2303,658,4338,30,1,train
2304,2054,2851,80,5,train
2305,1913,4865,40,2,val
2306,1446,2827,80,5,train
2307,967,480,40,2,train
2308,446,1739,30,1,train
2309,1932,2613,80,5,train
2310,1356,1039,10,0,test
2311,2703,5291,10,0,train
2312,2503,1462,80,5,train
2313,1582,4987,60,4,val
2314,942,184,40,2,test
2315,1670,2209,50,3,train
2316,3003,5268,10,0,train
2317,1969,3764,40,2,train
2318,1908,943,60,4,val
2319,1367,867,30,1,train
2320,2456,2192,40,2,train
2321,1987,3177,40,2,train
2322,608,5375,50,3,val
2323,193,3843,80,5,train
2324,1203,2826,40,2,train
2325,1746,2772,80,5,train
2326,2259,1933,40,2,train
2327,2767,3602,30,1,train
2328,1837,4844,60,4,train
2329,2263,1202,60,4,test
2330,594,3363,10,0,val
2331,1133,2953,40,2,train
2332,320,2054,60,4,train
2333,2304,282,60,4,train
2334,1865,2834,80,5,test
2335,2274,313,60,4,test
2336,773,1803,30,1,train
2337,1137,3176,40,2,test
2338,2211,4191,60,4,train
2339,1415,4394,50,3,train
2340,1772,5027,30,1,train
2341,243,5142,40,2,test
2342,653,1325,30,1,test
2343,1372,1239,30,1,test
2344,1700,3120,30,1,train
2345,2457,405,40,2,test
2346,2640,1066,40,2,train
2347,2892,2921,60,4,test
2348,657,1142,30,1,test
2349,2663,5274,10,0,val
2350,526,2067,10,0,test
2351,2553,873,40,2,val
2352,3005,5224,30,1,train
2353,2315,3214,40,2,train
2354,791,4923,40,2,train
2355,1341,2639,50,3,train
2356,2203,3340,40,2,train
2357,638,4787,50,3,train
2358,2562,1247,80,5,test
2359,776,4051,30,1,train
2360,2067,1104,60,4,train
2361,2487,3241,50,3,train
2362,643,366,60,4,train
2363,1217,969,30,1,train
2364,329,532,30,1,train
2365,2174,214,60,4,train
2366,2207,1345,30,1,val
2367,2290,404,40,2,train
2368,131,1513,60,4,train
2369,462,4634,60,4,train
2370,379,2789,10,0,test
2371,2331,283,60,4,train
2372,2035,5188,30,1,train
2373,747,3234,30,1,val
2374,707,104,40,2,test
2375,1054,2376,30,1,val
2376,3013,1035,30,1,val
2377,2002,1492,60,4,train
2378,97,4693,10,0,train
2379,96,64,30,1,train
2380,1912,30,50,3,train
2381,2728,2705,40,2,train
2382,2929,1910,50,3,train
2383,1929,470,50,3,train
2384,2687,1321,80,5,train
2385,233,5503,40,2,test
2386,1964,4153,60,4,train
2387,1742,4221,60,4,test
2388,2042,2994,80,5,train
2389,1328,3382,80,5,train
2390,503,4167,60,4,train
2391,2054,2218,80,5,val
2392,264,649,30,1,train
2393,1617,679,60,4,test
2394,2485,2029,40,2,train
2395,1706,1714,30,1,train
2396,2143,2348,80,5,val
2397,2893,5177,10,0,train
2398,2019,815,60,4,val
2399,407,759,60,4,train
2400,2712,4042,30,1,val
2401,2379,4782,50,3,train
2402,3035,4626,10,0,val
2403,2362,114,60,4,train
2404,2307,668,40,2,train
2405,1502,3057,80,5,train
2406,786,2369,30,1,test
2407,970,165,50,3,test
2408,1361,1556,10,0,train
2409,652,841,40,2,train
2410,1612,3221,80,5,train
2411,2957,1543,40,2,train
2412,1720,3831,10,0,test
2413,2862,3467,30,1,test
2414,1753,5320,50,3,test
2415,178,5403,40,2,test
2416,2815,1035,80,5,train
2417,1180,2373,50,3,train
2418,1073,1267,30,1,train
2419,1468,847,10,0,train
2420,1936,1088,50,3,val
2421,1791,834,30,1,val
2422,2568,615,40,2,val
2423,410,2946,10,0,val
2424,2680,805,80,5,val
2425,2369,2483,40,2,val
2426,2759,1148,60,4,train
2427,1497,1608,30,1,train
2428,826,4597,50,3,train
2429,76,1864,30,1,train
2430,1539,2790,80,5,train
2431,2757,2218,40,2,train
2432,2054,2970,80,5,train
2433,819,1277,10,0,test
2434,1066,4824,50,3,train
2435,826,4515,50,3,train
2436,677,3748,50,3,val
2437,889,5456,50,3,train
2438,202,200,30,1,train
2439,2474,4490,30,1,train
2440,2824,3830,30,1,train
2441,1036,665,40,2,train
2442,1866,2365,80,5,val
2443,1017,5324,40,2,train
2444,2878,2500,50,3,val
2445,2075,2858,80,5,train
2446,2035,4061,40,2,train
2447,336,4972,10,0,train
2448,1945,1970,40,2,train
2449,1548,3834,50,3,train
2450,357,2485,30,1,val
2451,2475,920,60,4,val
2452,695,3541,30,1,train
2453,1057,4876,50,3,test
2454,66,5364,10,0,test
2455,1489,1631,30,1,train
2456,1185,2826,40,2,train
2457,2779,1435,40,2,test
2458,2292,3052,50,3,train
2459,2507,1826,80,5,train
2460,2791,3681,40,2,val
2461,1049,466,40,2,test
2462,794,3294,30,1,train
2463,210,4263,10,0,train
2464,742,5292,40,2,train
2465,1089,2993,60,4,train
2466,821,5208,40,2,train
2467,1960,2571,80,5,train
2468,2747,716,80,5,test
2469,169,2182,30,1,train
2470,2353,2394,80,5,train
2471,1316,547,30,1,train
2472,2941,825,80,5,train
2473,132,1559,40,2,train
2474,2748,1755,30,1,train
2475,1063,115,40,2,train
2476,1719,2345,60,4,train
2477,1957,1079,50,3,test
2478,1421,4776,50,3,train
2479,1992,1597,30,1,train
2480,2169,1753,50,3,train
2481,2989,5505,10,0,train
2482,281,3888,10,0,train
2483,741,3438,10,0,test
2484,2547,3376,60,4,train
2485,2185,2814,80,5,train
2486,755,5508,10,0,train
2487,1710,2748,80,5,train
2488,1922,1339,40,2,train
2489,1158,2325,10,0,train
2490,38,1250,30,1,test
2491,2370,1027,60,4,test
2492,2289,4862,50,3,val
2493,2826,1020,80,5,test
2494,2344,4709,50,3,train
2495,22,4854,10,0,train
2496,461,977,30,1,train
2497,2263,2387,80,5,train
2498,1120,2690,60,4,train
2499,1447,901,10,0,train
2500,1600,2554,40,2,train
2501,2841,2117,60,4,train
2502,1171,2971,10,0,train
2503,2734,1276,30,1,val
2504,1416,3621,10,0,train
2505,2194,165,60,4,train
2506,1761,1255,30,1,train
2507,1880,1788,30,1,val
2508,2127,5296,10,0,train
2509,1508,2087,60,4,train
2510,525,5387,50,3,val
2511,1903,384,30,1,train
2512,375,2962,10,0,test
2513,1038,3061,50,3,train
2514,2944,1715,60,4,val
2515,871,2562,30,1,train
2516,2676,2462,50,3,val
2517,2618,2035,50,3,train
2518,2863,4174,50,3,train
2519,1000,3373,60,4,test
2520,683,4381,60,4,test
2521,884,3302,30,1,train
2522,1090,4347,40,2,train
2523,2153,4489,60,4,train
2524,1579,3163,40,2,val
2525,2426,3232,40,2,train
2526,1827,401,60,4,train
2527,2296,550,60,4,val
2528,2362,3599,50,3,train
2529,644,4569,40,2,train
2530,927,221,50,3,train
2531,2673,1461,40,2,train
2532,555,5401,40,2,train
2533,2516,396,60,4,train
2534,1912,3040,60,4,train
2535,82,2631,10,0,val
2536,1081,1537,30,1,train
2537,2767,4112,30,1,train
2538,1658,4985,50,3,train
2539,927,4281,50,3,train
2540,263,845,30,1,val
2541,1235,5168,50,3,train
2542,1776,4671,60,4,train
2543,3005,2319,60,4,val
2544,92,4688,30,1,train
2545,1901,4032,60,4,train
2546,712,725,40,2,train
2547,2889,4420,50,3,train
2548,2012,2289,80,5,train
2549,2470,3785,60,4,val
2550,355,4149,10,0,train
2551,1329,3968,40,2,val
2552,2346,2389,80,5,test
2553,2678,1244,80,5,train
2554,502,1461,30,1,train
2555,1189,5061,10,0,train
2556,1744,726,60,4,train
2557,1580,2811,80,5,val
2558,884,738,30,1,train
2559,1230,4941,50,3,train
2560,1160,3236,50,3,val
2561,1818,1587,30,1,train
2562,1971,2917,80,5,train
2563,2761,1028,80,5,train
2564,2669,3763,60,4,train
2565,1856,1001,60,4,train
2566,223,2514,10,0,train
2567,938,3243,40,2,val
2568,2609,1300,80,5,train
2569,1498,2609,40,2,val
2570,2491,3044,40,2,val
2571,101,4476,30,1,train
2572,2153,1917,50,3,train
2573,1018,4681,50,3,train
2574,2143,972,50,3,test
2575,2045,2138,60,4,train
2576,2233,4562,50,3,test
2577,101,82,60,4,val
2578,2406,5173,50,3,train
2579,644,1189,30,1,train
2580,378,4606,30,1,test
2581,1322,4249,60,4,test
2582,2509,559,60,4,train
2583,1968,1691,60,4,train
2584,1601,1801,60,4,train
2585,1781,2786,80,5,train
2586,130,1517,40,2,train
2587,2162,4041,50,3,train
2588,2861,4599,10,0,train
2589,1945,3606,60,4,train
2590,1757,657,30,1,train
2591,2782,951,80,5,val
2592,1464,617,30,1,train
2593,379,4610,30,1,train
2594,1713,1503,10,0,train
2595,191,4333,10,0,val
2596,606,4313,10,0,train
2597,786,1219,10,0,train
2598,629,3296,30,1,train
2599,768,3865,30,1,train
2600,1316,4127,10,0,train
2601,851,5445,60,4,val
2602,2858,5216,10,0,train
2603,2775,810,80,5,val
2604,2196,887,40,2,train
2605,1947,4132,60,4,train
2606,2195,361,60,4,train
2607,1027,3909,60,4,train
2608,1379,340,30,1,train
2609,1059,754,40,2,val
2610,1843,2494,80,5,val
2611,1654,76,30,1,val
2612,888,5063,50,3,train
2613,1594,4202,40,2,train
2614,1892,2501,80,5,train
2615,2296,2118,80,5,train
2616,2279,460,40,2,train
2617,2818,1396,50,3,train
2618,2482,371,40,2,train
2619,199,4041,10,0,train
2620,997,2934,10,0,train
2621,167,897,10,0,train
2622,1875,3680,40,2,train
2623,2549,2703,40,2,train
2624,2257,549,60,4,train
2625,545,2097,10,0,train
2626,1961,2383,80,5,val
2627,3012,702,80,5,train
2628,1080,4444,40,2,train
2629,3010,702,80,5,train
2630,1485,3086,80,5,train
2631,1220,5004,50,3,train
2632,2219,3822,50,3,train
2633,994,4922,50,3,train
2634,2608,2378,60,4,train
2635,1990,4833,10,0,train
2636,971,4236,40,2,train
2637,359,978,50,3,train
2638,2562,2539,40,2,train
2639,1112,5512,80,5,test
2640,585,912,30,1,train
2641,1089,454,40,2,train
2642,290,5202,60,4,train
2643,331,2103,60,4,train
2644,1501,1262,30,1,train
2645,2106,4089,60,4,val
2646,2361,4063,60,4,train
2647,53,534,10,0,train
2648,2104,334,60,4,test
2649,2233,4922,50,3,val
2650,1019,4823,50,3,train
2651,2043,2388,80,5,val
2652,2151,1426,30,1,train
2653,1817,4164,40,2,val
2654,2279,4295,60,4,train
2655,775,3678,50,3,train
2656,1071,598,30,1,train
2657,1299,5274,40,2,test
2658,390,954,60,4,train
2659,1220,4453,40,2,train
2660,2336,2146,80,5,train
2661,1198,4391,50,3,train
2662,1780,2909,80,5,val
2663,326,2149,30,1,train
2664,2176,319,60,4,train
2665,2628,2015,50,3,val
2666,1510,216,40,2,train
2667,2926,766,80,5,train
2668,2077,2856,80,5,train
2669,2575,3637,40,2,train
2670,2248,3815,60,4,train
2671,2671,3562,60,4,val
2672,1294,2641,50,3,train
2673,2625,5216,10,0,train
2674,1513,2389,40,2,train
2675,2339,4974,10,0,train
2676,496,1695,30,1,train
2677,2599,552,50,3,train
2678,2192,2690,80,5,train
2679,2251,2393,80,5,train
2680,2436,2963,60,4,train
2681,42,1672,40,2,test
2682,2810,3309,60,4,val
2683,1910,2779,80,5,val
2684,1201,1596,30,1,train
2685,1150,4811,50,3,train
2686,2262,1168,40,2,train
2687,2838,3460,30,1,train
2688,1770,4737,60,4,train
2689,361,4855,30,1,train
2690,952,5250,50,3,train
2691,2938,2720,40,2,val
2692,2658,1275,80,5,val
2693,2659,3476,60,4,val
2694,2316,3261,40,2,train
2695,2771,1794,40,2,train
2696,2377,862,40,2,val
2697,1347,974,30,1,train
2698,330,473,30,1,val
2699,2821,3748,60,4,train
2700,1850,2969,80,5,test
2701,2232,4821,50,3,train
2702,2051,3591,50,3,train
2703,2325,5229,10,0,test
2704,2020,2213,80,5,test
2705,240,3085,10,0,test
2706,418,3275,10,0,train
2707,1679,1137,30,1,train
2708,2920,902,60,4,val
2709,1531,3143,80,5,train
2710,2379,2142,80,5,val
2711,2102,627,40,2,train
2712,611,4296,60,4,train
2713,258,3583,10,0,train
2714,17,2297,30,1,train
2715,1473,4241,40,2,train
2716,2377,1874,80,5,train
2717,488,1050,30,1,test
2718,97,4099,10,0,train
2719,648,4903,30,1,val
2720,3011,3498,30,1,train
2721,2349,3892,50,3,train
2722,690,5333,40,2,val
2723,1700,312,40,2,train
2724,1915,2265,80,5,train
2725,1146,3591,30,1,train
2726,557,4717,50,3,train
2727,840,2870,10,0,val
2728,953,2860,10,0,train
2729,1100,1702,30,1,val
2730,977,4773,60,4,train
2731,2206,1067,60,4,train
2732,1665,946,30,1,train
2733,1161,4118,40,2,train
2734,1957,3602,60,4,train
2735,2600,4310,60,4,val
2736,307,1706,10,0,train
2737,466,999,30,1,train
2738,505,4785,40,2,train
2739,2220,1014,40,2,train
2740,1467,1092,10,0,train
2741,2358,3559,50,3,val
2742,2246,4572,50,3,train
2743,2233,3543,40,2,train
2744,2688,3417,40,2,train
2745,1922,1654,30,1,train
2746,2723,2533,60,4,train
2747,1654,3906,60,4,test
2748,2128,4453,60,4,train
2749,393,2067,60,4,train
2750,541,42,60,4,train
2751,1759,3199,80,5,train
2752,854,78,50,3,val
2753,2389,752,40,2,train
2754,1439,1961,30,1,test
2755,2741,2089,60,4,val
2756,197,5461,40,2,train
2757,2917,2424,30,1,train
2758,277,3449,10,0,train
2759,2980,1243,60,4,train
2760,417,166,60,4,train
2761,2650,3564,60,4,test
2762,2697,1103,80,5,train
2763,1759,5215,60,4,train
2764,1409,4588,30,1,train
2765,2718,3808,50,3,train
2766,1403,4778,50,3,train
2767,1503,3711,40,2,val
2768,969,3415,50,3,train
2769,2246,3622,60,4,train
2770,1375,2906,10,0,val
2771,127,4080,10,0,test
2772,2782,236,40,2,train
2773,1001,2375,30,1,test
2774,2167,2515,80,5,train
2775,2566,815,60,4,val
2776,2262,1584,50,3,test
2777,408,3383,10,0,train
2778,397,943,60,4,test
2779,1050,4678,50,3,test
2780,1856,553,30,1,train
2781,2295,324,50,3,train
2782,1078,328,60,4,train
2783,1584,1574,10,0,train
2784,1009,2614,30,1,train
2785,1576,5340,60,4,val
2786,1216,1033,30,1,train
2787,2520,728,40,2,train
2788,2208,2456,80,5,train
2789,2036,2893,80,5,train
2790,2795,2758,50,3,val
2791,2874,2502,60,4,train
2792,1856,2922,80,5,train
2793,2214,2417,80,5,val
2794,2953,1704,60,4,train
2795,2175,1223,60,4,train
2796,2111,4088,50,3,test
2797,997,3162,60,4,val
2798,2221,2511,80,5,train
2799,2615,5305,10,0,test
2800,1103,2558,30,1,val
2801,1543,2885,30,1,train
2802,372,841,60,4,train
2803,237,995,30,1,val
2804,905,5069,50,3,val
2805,2348,4921,50,3,train
2806,812,2209,10,0,train
2807,2940,386,40,2,train
2808,2203,1167,60,4,train
2809,734,3110,30,1,train
2810,2642,1864,60,4,train
2811,2041,2900,80,5,train
2812,747,2956,30,1,train
2813,1887,2463,80,5,train
2814,2653,1345,80,5,val
2815,1568,3896,60,4,train
2816,814,3425,10,0,val
2817,3043,1630,60,4,test
2818,2932,4163,30,1,train
2819,2332,4760,40,2,train
2820,2386,4037,60,4,test
2821,793,5331,50,3,train
2822,1576,1770,30,1,train
2823,1921,2534,80,5,train
2824,186,3903,10,0,train
2825,641,4290,60,4,train
2826,1826,2071,50,3,train
2827,1172,3210,40,2,train
2828,311,4747,30,1,val
2829,1371,4106,80,5,train
2830,2890,3017,30,1,val
2831,2899,1918,60,4,val
2832,1913,2851,80,5,train
2833,2805,3040,40,2,val
2834,1727,1574,30,1,train
2835,608,5413,40,2,test
2836,2422,5101,10,0,train
2837,1499,1514,30,1,val
2838,1131,4091,10,0,train
2839,1855,5259,40,2,train
2840,1141,338,30,1,test
2841,73,3223,10,0,train
2842,1922,2499,80,5,val
2843,2932,387,40,2,train
2844,2816,982,80,5,train
2845,986,1570,30,1,test
2846,226,129,10,0,train
2847,1789,4763,10,0,train
2848,2083,2532,80,5,val
2849,1493,2524,50,3,train
2850,623,105,50,3,train
2851,2807,3266,40,2,train
2852,2273,4285,50,3,train
2853,2104,4445,60,4,train
2854,1469,5329,40,2,train
2855,1966,112,60,4,train
2856,1828,3606,40,2,train
2857,2377,4588,10,0,train
2858,1719,948,30,1,val
2859,2378,800,60,4,train
2860,344,2160,60,4,val
2861,765,4685,40,2,train
2862,2509,1672,80,5,train
2863,2751,165,40,2,train
2864,2586,4244,30,1,train
2865,528,1432,10,0,train
2866,2968,1273,50,3,train
2867,2552,1040,40,2,train
2868,482,3287,10,0,train
2869,1666,3332,60,4,train
2870,370,4556,10,0,train
2871,1230,4731,50,3,train
2872,2987,1436,60,4,val
2873,1349,1692,30,1,train
2874,1851,3747,50,3,test
2875,2200,2314,80,5,train
2876,1886,894,30,1,train
2877,2906,4137,60,4,val
2878,2025,2831,80,5,train
2879,19,2060,10,0,train
2880,49,876,30,1,val
2881,2145,3375,50,3,train
2882,2764,788,80,5,train
2883,417,1956,10,0,train
2884,448,5444,50,3,train
2885,2460,3037,60,4,test
2886,2428,4172,60,4,train
2887,1307,4659,50,3,test
2888,2049,2316,80,5,test
2889,1090,2672,30,1,train
2890,2492,1509,80,5,train
2891,279,2572,10,0,train
2892,91,532,30,1,test
2893,1777,4068,60,4,train
2894,1499,528,30,1,train
2895,1294,3131,40,2,train
2896,2032,2652,80,5,train
2897,2496,2600,60,4,train
2898,1113,5438,10,0,train
2899,1565,4850,60,4,train
2900,2579,3599,60,4,test
2901,1802,3577,40,2,train
2902,1233,4674,80,5,test
2903,2035,289,60,4,train
2904,2306,4060,10,0,train
2905,1669,1573,30,1,val
2906,588,3326,30,1,train
2907,2100,2731,80,5,train
2908,2860,460,40,2,train
2909,1972,2063,60,4,train
2910,2433,2662,40,2,train
2911,3004,1871,60,4,train
2912,1413,2609,50,3,val
2913,2355,3406,40,2,train
2914,872,3520,40,2,test
2915,2316,1856,80,5,train
2916,1748,3218,80,5,train
2917,693,4678,60,4,train
2918,1567,1620,30,1,test
2919,260,2673,10,0,train
2920,1155,4549,10,0,val
2921,1817,2909,80,5,train
2922,2277,1113,50,3,train
2923,533,1182,30,1,test
2924,2976,3795,30,1,test
2925,1881,2335,80,5,train
2926,963,3891,40,2,train
2927,1565,1215,10,0,train
2928,2110,4931,40,2,test
2929,2605,1104,30,1,train
2930,2229,2435,80,5,train
2931,682,2081,10,0,test
2932,1803,2081,50,3,train
2933,3033,927,50,3,val
2934,951,4896,60,4,train
2935,2044,807,60,4,train
2936,1856,2924,80,5,test
2937,1705,2815,80,5,train
2938,1468,5307,40,2,val
2939,388,2254,10,0,test
2940,2365,1947,80,5,train
2941,1574,588,30,1,val
2942,2151,2255,80,5,train
2943,138,3116,30,1,train
2944,2467,921,60,4,train
2945,21,869,30,1,test
2946,436,2570,60,4,train
